distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10,abs_derivative:Raw,abs_derivative:Median+Gaussian,abs_derivative:Huber MRF lambda=0.1,abs_derivative:Huber MRF lambda=1,abs_derivative:Huber MRF lambda=10
800,46672.0,47049.83555642677,46725.53490125737,46874.5686581825,46997.71685771511,-168.0,-11.522446137518273,-155.89743806079423,-111.52834377248655,-42.16558685545897,168.0,11.522446137518273,155.89743806079423,111.52834377248655,42.16558685545897
801,46864.0,47038.79387800796,46854.792545443604,46864.32464350126,46971.8371137454,128.0,-9.502433588408167,83.22037140423708,-10.081692930602003,-20.48788828243414,128.0,9.502433588408167,83.22037140423708,10.081692930602003,20.48788828243414
802,46928.0,47030.83068924995,46891.975644065846,46854.405272321295,46956.74108115024,-184.0,-5.492745327093871,-142.9386810485339,-46.716735019323096,-13.65897853764909,184.0,5.492745327093871,142.9386810485339,46.716735019323096,13.65897853764909
803,46496.0,47027.80838735377,46568.91518334654,46770.891173462616,46944.5191566701,80.0,0.1293944020435447,82.8517249893157,53.931487872632715,10.204033353365958,80.0,0.1293944020435447,82.8517249893157,53.931487872632715,10.204033353365958
804,47088.0,47031.08947805404,47057.67909404448,46962.26824806656,46977.14914785697,352.0,6.774465841455822,295.82311194439535,128.51119863722124,27.08744857972124,352.0,6.774465841455822,295.82311194439535,128.51119863722124,27.08744857972124
805,47200.0,47041.35731903668,47160.56140723533,47027.91357073706,46998.694053829546,-120.0,13.697061824008415,-94.31065063250207,-20.39789196097263,11.47960866404901,120.0,13.697061824008415,94.31065063250207,20.39789196097263,11.47960866404901
806,46848.0,47058.48360170206,46869.05779277947,46921.472464144616,47000.10836518507,-224.0,20.073461666750518,-186.2146505584824,-69.70487452013185,9.019729614778043,224.0,20.073461666750518,186.2146505584824,69.70487452013185,9.019729614778043
807,46752.0,47081.50424237018,46788.13210611836,46888.503821696795,47016.7335130591,136.0,25.101425306260353,99.73484393070976,35.28326840057707,29.861823526982334,136.0,25.101425306260353,99.73484393070976,35.28326840057707,29.861823526982334
808,47120.0,47108.68645231458,47068.52748064089,46992.03900094577,47059.832012239036,24.0,28.104532365647174,23.032777727014036,39.55467972185943,40.09009979189068,24.0,28.104532365647174,23.032777727014036,39.55467972185943,40.09009979189068
809,46800.0,47137.713307101476,46834.19766157239,46967.613181140514,47096.91371264288,-104.0,28.633608439737145,-63.34151120656679,59.38077076499758,51.92738603598991,104.0,28.633608439737145,63.34151120656679,59.38077076499758,51.92738603598991
810,46912.0,47165.95366919405,46941.84445822776,47110.800542475765,47163.686784311016,440.0,26.538540166427993,402.849513281948,242.5876325731333,79.35741088368377,440.0,26.538540166427993,402.849513281948,242.5876325731333,79.35741088368377
811,47680.0,47190.79038743433,47639.89668813629,47452.78844628678,47255.62853441025,360.0,22.00208519757507,351.55524510220494,228.3821269544096,70.72317681974528,360.0,22.00208519757507,351.55524510220494,228.3821269544096,70.72317681974528
812,47632.0,47209.9578395892,47644.95494843217,47567.564796384584,47305.133137950506,72.0,15.510761478668428,69.83300245674036,82.5587482900919,33.16126043778422,72.0,15.510761478668428,69.83300245674036,82.5587482900919,33.16126043778422
813,47824.0,47221.81191039167,47779.56269304977,47617.905942866964,47321.95105528582,-88.0,7.769464654556941,-87.57879013356433,-52.70588208413392,-8.284529900396592,88.0,7.769464654556941,87.57879013356433,52.70588208413392,8.284529900396592
814,47456.0,47225.496768898316,47469.79736816504,47462.153032216316,47288.56407814971,-264.0,-0.4158176011915202,-240.77848405953046,-152.67639454249002,-41.758773228622886,264.0,0.4158176011915202,240.77848405953046,152.67639454249002,41.758773228622886
815,47296.0,47220.980275189286,47298.00572493071,47312.553153781984,47238.43350882857,-160.0,-8.278225595495314,-161.76301858081933,-141.32330154333977,-53.00889387970892,160.0,8.278225595495314,161.76301858081933,141.32330154333977,53.00889387970892
816,47136.0,47208.940317707325,47146.2713310034,47179.50642912964,47182.546290390295,-96.0,-15.20501784485532,-100.37773891028337,-111.29351008753292,-53.55990391876185,96.0,15.20501784485532,100.37773891028337,111.29351008753292,53.55990391876185
817,47104.0,47190.570239499575,47097.25024711014,47089.96613360692,47131.31370099105,-64.0,-20.796903477610613,-82.76984834256291,-96.55722871925536,-49.86690434969569,64.0,20.796903477610613,82.76984834256291,96.55722871925536,49.86690434969569
818,47008.0,47167.346510752104,46980.731634318276,46986.391971691126,47082.812481690904,-296.0,-24.88637432076939,-252.86044120047882,-114.37817607023317,-44.760595215600915,296.0,24.88637432076939,252.86044120047882,114.37817607023317,44.760595215600915
819,46512.0,47140.797490858036,46591.52936470918,46861.20978146645,47041.79251055985,112.0,-27.497930796816945,109.57103141719199,49.42270050855586,-14.530345603063324,112.0,27.497930796816945,109.57103141719199,49.42270050855586,14.530345603063324
820,47232.0,47112.35064915847,47199.87369715266,47085.23737270824,47053.75179048478,400.0,-28.77500403932936,346.5863407263787,150.64627759590076,3.046869449168298,400.0,28.77500403932936,346.5863407263787,150.64627759590076,3.046869449168298
821,47312.0,47083.24748277938,47284.70204616194,47162.50233665825,47047.886249458184,-80.0,-28.917098054665985,-51.66142018101891,2.5161322791391285,-19.071228553682886,80.0,28.917098054665985,51.66142018101891,2.5161322791391285,19.071228553682886
822,47072.0,47054.51645304914,47096.55085679062,47090.269637266516,47015.60933337741,-56.0,-28.11893044000317,-65.39690541820528,-63.097880758472456,-35.09644941189981,56.0,28.11893044000317,65.39690541820528,63.097880758472456,35.09644941189981
823,47200.0,47027.00962189937,47153.90823532553,47036.30657514131,46977.693350634385,-168.0,-26.53741057051593,-173.1014448374408,-135.80977455456014,-49.031315211312176,168.0,26.53741057051593,173.1014448374408,135.80977455456014,49.031315211312176
824,46736.0,47001.44163190811,46750.34796711574,46818.650088157396,46917.54670295479,-384.0,-24.295087336129654,-331.82043263109153,-176.3314429052116,-51.06931253185394,384.0,24.295087336129654,331.82043263109153,176.3314429052116,51.06931253185394
825,46432.0,46978.41944722711,46490.267370063346,46683.643689330886,46875.55472557068,48.0,-21.475138497484295,31.2562532643351,-9.184554161063716,-19.81424110557782,48.0,21.475138497484295,31.2562532643351,9.184554161063716,19.81424110557782
826,46832.0,46958.49135491314,46812.86047364441,46800.28097983527,46877.91822074363,264.0,-18.142862772321678,226.8954718031091,100.77778042201317,4.659406210132147,264.0,18.142862772321678,226.8954718031091,100.77778042201317,4.659406210132147
827,46960.0,46942.13372168247,46944.058313669564,46885.19925017491,46884.87353799094,40.0,-14.362765838737687,51.48940837298869,47.51789542710321,3.198994146860059,40.0,14.362765838737687,51.48940837298869,47.51789542710321,3.198994146860059
828,46912.0,46929.76582323566,46915.83929039039,46895.316770689475,46884.31620903735,-8.0,-10.20240670268322,-9.022571327219339,1.77590585930011,-1.9415185017205658,8.0,10.20240670268322,9.022571327219339,1.77590585930011,1.9415185017205658
829,46944.0,46921.7289082771,46926.013171015125,46888.75106189351,46880.9905009875,-96.0,-5.746175065320131,-79.76026429963167,-34.19017784920652,-6.476183000479068,96.0,5.746175065320131,79.76026429963167,34.19017784920652,6.476183000479068
830,46720.0,46918.27347310502,46756.318761791124,46826.93641499106,46871.36384303639,24.0,-1.107820042037929,11.899399731610174,-8.346439406916033,-2.058465799284022,24.0,1.107820042037929,11.899399731610174,8.346439406916033,2.058465799284022
831,46992.0,46919.513268193026,46949.811970478346,46872.05818307968,46876.87356938893,-16.0,3.5487535411557474,-17.446938921053516,-14.84914037154158,-0.246595178017742,16.0,3.5487535411557474,17.446938921053516,14.84914037154158,0.246595178017742
832,46688.0,46925.370980187334,46721.42488394902,46797.23813424798,46870.87065268036,-80.0,8.012523222849268,-61.26266678424872,-20.200981707712344,3.1406159254438535,80.0,8.012523222849268,61.26266678424872,20.200981707712344,3.1406159254438535
833,46832.0,46935.538314638725,46827.28663690985,46831.656219664255,46883.15480123982,104.0,12.009866308464552,82.29493751009431,34.24619524840091,14.841888621456746,104.0,12.009866308464552,82.29493751009431,34.24619524840091,14.841888621456746
834,46896.0,46949.39071280426,46886.014758969206,46865.73052474478,46900.55442992327,0.0,15.231841715136397,8.801916905380494,18.93956745291871,17.627350179609493,0.0,15.231841715136397,8.801916905380494,18.93956745291871,17.627350179609493
835,46832.0,46966.001998069,46844.89047072061,46869.53535457009,46918.40950159904,32.0,17.39117984031691,23.328065354446153,22.572507110355218,22.17554675572319,32.0,17.39117984031691,23.328065354446153,22.572507110355218,22.17554675572319
836,46960.0,46984.1730724849,46932.6708896781,46910.87553896549,46944.90552343472,-72.0,18.267571839431184,-48.86513265200847,16.777953878143308,25.741298007415025,72.0,18.267571839431184,48.86513265200847,16.777953878143308,25.741298007415025
837,46688.0,47002.53714174786,46747.16020541659,46903.09126232638,46969.89209761387,136.0,17.766947663047176,133.48666525681256,99.7613545240747,39.081179059841816,136.0,17.766947663047176,133.48666525681256,99.7613545240747,39.081179059841816
838,47232.0,47019.70696781099,47199.64422019172,47110.39824801364,47023.0678815544,304.0,15.95993658387306,267.5087932983988,146.5061096940808,42.72917801825679,304.0,15.95993658387306,267.5087932983988,146.5061096940808,42.72917801825679
839,47296.0,47034.457014915606,47282.17779201339,47196.10348171454,47055.35045365038,0.0,13.085424539352971,13.422531888616504,35.75697455817499,20.25009477849744,0.0,13.085424539352971,13.422531888616504,35.75697455817499,20.25009477849744
840,47232.0,47045.8778168897,47226.48928396896,47181.91219712999,47063.5680711114,-96.0,9.534701672993833,-83.24208819966589,-39.23518601955584,-0.20397898341616383,96.0,9.534701672993833,83.24208819966589,39.23518601955584,0.20397898341616383
841,47104.0,47053.526418261594,47115.69361561406,47117.63310967543,47054.94249568355,-40.0,5.791844999021123,-52.327590284599864,-57.46253261684251,-11.078450643672113,40.0,5.791844999021123,52.327590284599864,57.46253261684251,11.078450643672113
842,47152.0,47057.46150688774,47121.83410339976,47066.987131896305,47041.41116982405,-152.0,2.355593831060105,-144.68899521552157,-93.15241183097169,-19.060767368289817,152.0,2.355593831060105,144.68899521552157,93.15241183097169,19.060767368289817
843,46800.0,47058.237605923714,46826.315625183015,46931.328286013486,47016.82096094697,-200.0,-0.32889959004023694,-163.9403523016772,-69.99470287607619,-13.749160829735047,200.0,0.32889959004023694,163.9403523016772,69.99470287607619,13.749160829735047
844,46752.0,47056.80370770766,46793.9533987964,46926.99772614415,47013.91284816458,200.0,-1.940365699607355,177.40476759541343,83.16830320273948,10.187529625840398,200.0,1.940365699607355,177.40476759541343,83.16830320273948,10.187529625840398
845,47200.0,47054.3568745245,47181.12516037384,47097.664892418965,47037.19602019865,344.0,-2.325383495499409,292.79756344666384,119.49961248429463,15.142973043999518,344.0,2.325383495499409,292.79756344666384,119.49961248429463,15.142973043999518
846,47440.0,47052.15294071666,47379.54852568973,47165.99695111274,47044.19879425258,-240.0,-1.509704535943456,-199.95557600657048,-68.66946574985559,-12.787286233437044,240.0,1.509704535943456,199.95557600657048,68.66946574985559,12.787286233437044
847,46720.0,47051.33746545261,46781.2140083607,46960.325960919254,47011.62144773178,-224.0,0.30696949710909394,-196.1429057544483,-85.50800973385412,-17.996274134220585,224.0,0.30696949710909394,196.1429057544483,85.50800973385412,17.996274134220585
848,46992.0,47052.76687971088,46987.26271418083,46994.980931645034,47008.20624598414,232.0,2.7846107988261792,182.36227672430323,36.14543654828958,-2.6048894484265475,232.0,2.7846107988261792,182.36227672430323,36.14543654828958,2.6048894484265475
849,47184.0,47056.906687050265,47145.93856180931,47032.61683401583,47006.411668834924,-32.0,5.489337707917002,-31.631343324970658,-38.05568062128077,-10.673993707467162,32.0,5.489337707917002,31.631343324970658,38.05568062128077,10.673993707467162
850,46928.0,47063.74555512671,46924.00002753089,46918.86957040247,46986.858258569206,-272.0,7.949237171811546,-241.9383966239402,-118.31247841212098,-16.61049733726395,272.0,7.949237171811546,241.9383966239402,118.31247841212098,16.61049733726395
851,46640.0,47072.80516139389,46662.06176856143,46795.99187719159,46973.190674160396,-176.0,9.731180986105755,-151.62941616233002,-44.88175461508581,2.9919492992157757,176.0,9.731180986105755,151.62941616233002,44.88175461508581,2.9919492992157757
852,46576.0,47083.207917098924,46620.74119520623,46829.1060611723,46992.84215716764,344.0,10.492671724907268,310.39607502313083,159.66721456685627,40.4935908656189,344.0,10.492671724907268,310.39607502313083,159.66721456685627,40.4935908656189
853,47328.0,47093.7905048437,47282.85391860769,47115.3263063253,47054.177855891634,328.0,10.040735110684182,308.3716440927492,179.88339831565463,47.644591518579546,328.0,10.040735110684182,308.3716440927492,179.88339831565463,47.644591518579546
854,47232.0,47103.28938732029,47237.48448339173,47188.87285780361,47088.131340204796,-40.0,8.365909549702337,-17.9470182573059,51.982980380114896,26.760051323402877,40.0,8.365909549702337,17.9470182573059,51.982980380114896,26.760051323402877
855,47248.0,47110.52232394311,47246.95988209308,47219.29226708553,47107.69795853844,0.0,5.631704791911034,4.274809166734485,16.065542824686418,12.551516260566132,0.0,5.631704791911034,4.274809166734485,16.065542824686418,12.551516260566132
856,47232.0,47114.552796904114,47246.0341017252,47221.00394345298,47113.23437272593,96.0,2.143895767207141,69.24472825810881,-3.7863519060592807,-0.4018671762169106,96.0,2.143895767207141,69.24472825810881,3.7863519060592807,0.4018671762169106
857,47440.0,47114.81011547752,47385.449338609295,47211.719563273415,47106.894224186006,-232.0,-1.7079080725634412,-221.3791486956943,-123.42459854286426,-22.995437330620916,232.0,1.7079080725634412,221.3791486956943,123.42459854286426,22.995437330620916
858,46768.0,47111.13698075899,46803.27580433381,46974.154746367254,47067.24349806469,-368.0,-5.520630441220419,-317.75343398019686,-134.48744372252622,-24.688551218085195,368.0,5.520630441220419,317.75343398019686,134.48744372252622,24.688551218085195
859,46704.0,47103.76885459508,46749.9424706489,46942.74467582836,47057.517121749835,264.0,-8.939346480576205,232.05752925129855,87.96226737528195,7.949479772643826,264.0,8.939346480576205,232.05752925129855,87.96226737528195,7.949479772643826
860,47296.0,47093.258287797835,47267.39086283641,47150.07928111782,47083.142457609974,368.0,-11.706253765369183,318.7241966778638,134.37424584836845,14.982458740632865,368.0,11.706253765369183,318.7241966778638,134.37424584836845,14.982458740632865
861,47440.0,47080.35634706434,47387.39086400463,47211.4931675251,47087.4820392311,-184.0,-13.67572018226565,-148.5808011393965,-52.8395298301657,-13.286316417314083,184.0,13.67572018226565,148.5808011393965,52.8395298301657,13.286316417314083
862,46928.0,47065.9068474333,46970.229260557615,47044.40022145749,47056.569824775346,-216.0,-14.793475991078594,-200.48017832816913,-108.89283533886919,-24.483723216992075,216.0,14.793475991078594,200.48017832816913,108.89283533886919,24.483723216992075
